k,h,s,yD,pplant_mw
35,45,3,0,0.0000000000
35,46,1,0,0.0000000000
35,46,2,0,0.0000000000
35,46,3,0,0.0000000000
35,47,1,0,0.0000000000
35,47,2,0,0.0000000000
35,47,3,0,0.0000000000
35,48,1,0,0.0000000000
35,48,2,0,0.0000000000
35,48,3,0,0.0000000000
35,49,1,0,0.0000000000
35,49,2,0,0.0000000000
35,49,3,0,0.0000000000
35,50,1,0,0.0000000000
35,50,2,0,0.0000000000
35,50,3,0,0.0000000000
35,51,1,0,0.0000000000
35,51,2,0,0.0000000000
35,51,3,0,0.0000000000
35,52,1,0,0.0000000000
35,52,2,0,0.0000000000
35,52,3,0,0.0000000000
35,53,1,0,0.0000000000
35,53,2,0,0.0000000000
35,53,3,0,0.0000000000
35,54,1,0,0.0000000000
35,54,2,0,0.0000000000
35,54,3,0,0.0000000000
35,55,1,0,0.0000000000
35,55,2,0,0.0000000000
35,55,3,0,0.0000000000
35,56,1,0,0.0000000000
35,56,2,0,0.0000000000
35,56,3,0,0.0000000000
35,57,1,0,0.0000000000
35,57,2,0,0.0000000000
35,57,3,0,0.0000000000
35,58,1,0,0.0000000000
35,58,2,0,0.0000000000
35,58,3,0,0.0000000000
35,59,1,0,0.0000000000
35,59,2,0,0.0000000000
35,59,3,0,0.0000000000
35,60,1,0,0.0000000000
35,60,2,0,0.0000000000
35,60,3,0,0.0000000000
35,61,1,0,0.0000000000
35,61,2,0,0.0000000000
35,61,3,0,0.0000000000
35,62,1,0,0.0000000000
35,62,2,0,0.0000000000
35,62,3,0,0.0000000000
35,63,1,0,0.0000000000
35,63,2,0,0.0000000000
35,63,3,0,0.0000000000
35,64,1,0,0.0000000000
35,64,2,0,0.0000000000
35,64,3,0,0.0000000000
35,65,1,0,0.0000000000
35,65,2,0,0.0000000000
35,65,3,0,0.0000000000
35,66,1,0,0.0000000000
35,66,2,0,0.0000000000
35,66,3,0,0.0000000000
35,67,1,0,0.0000000000
35,67,2,0,0.0000000000
35,67,3,0,0.0000000000
35,68,1,0,0.0000000000
35,68,2,0,0.0000000000
35,68,3,0,0.0000000000
35,69,1,0,0.0000000000
35,69,2,0,0.0000000000
35,69,3,0,0.0000000000
35,70,1,0,0.0000000000
35,70,2,0,0.0000000000
35,70,3,0,0.0000000000
35,71,1,0,0.0000000000
35,71,2,0,0.0000000000
35,71,3,0,0.0000000000
35,72,1,0,0.0000000000
35,72,2,0,0.0000000000
35,72,3,0,0.0000000000
35,73,1,0,0.0000000000
35,73,2,0,0.0000000000
35,73,3,0,0.0000000000
35,74,1,0,0.0000000000
35,74,2,0,0.0000000000
35,74,3,0,0.0000000000
35,75,1,0,0.0000000000
35,75,2,0,0.0000000000
35,75,3,0,0.0000000000
35,76,1,0,0.0000000000
35,76,2,0,0.0000000000
35,76,3,0,0.0000000000
35,77,1,0,0.0000000000
35,77,2,0,0.0000000000
35,77,3,0,0.0000000000
35,78,1,0,0.0000000000
35,78,2,0,0.0000000000
35,78,3,0,0.0000000000
35,79,1,0,0.0000000000
35,79,2,0,0.0000000000
35,79,3,0,0.0000000000
35,80,1,0,0.0000000000
35,80,2,0,0.0000000000
35,80,3,0,0.0000000000
35,81,1,0,0.0000000000
35,81,2,0,0.0000000000
35,81,3,0,0.0000000000
35,82,1,0,0.0000000000
35,82,2,0,0.0000000000
35,82,3,0,0.0000000000
35,83,1,0,0.0000000000
35,83,2,0,0.0000000000
35,83,3,0,0.0000000000
35,84,1,0,0.0000000000
35,84,2,0,0.0000000000
35,84,3,0,0.0000000000
35,85,1,0,0.0000000000
35,85,2,0,0.0000000000
35,85,3,0,0.0000000000
35,86,1,0,0.0000000000
35,86,2,0,0.0000000000
35,86,3,0,0.0000000000
35,87,1,0,0.0000000000
35,87,2,0,0.0000000000
35,87,3,0,0.0000000000
35,88,1,0,0.0000000000
35,88,2,0,0.0000000000
35,88,3,0,0.0000000000
35,89,1,0,0.0000000000
35,89,2,0,0.0000000000
35,89,3,0,0.0000000000
35,90,1,0,0.0000000000
35,90,2,0,0.0000000000
35,90,3,0,0.0000000000
35,91,1,0,0.0000000000
35,91,2,0,0.0000000000
35,91,3,0,0.0000000000
35,92,1,0,0.0000000000
35,92,2,0,0.0000000000
35,92,3,0,0.0000000000
35,93,1,0,0.0000000000
35,93,2,0,0.0000000000
35,93,3,0,0.0000000000
35,94,1,0,0.0000000000
35,94,2,0,0.0000000000
35,94,3,0,0.0000000000
35,95,1,0,0.0000000000
35,95,2,0,0.0000000000
35,95,3,0,0.0000000000
35,96,1,0,0.0000000000
35,96,2,0,0.0000000000
35,96,3,0,0.0000000000
35,97,1,0,0.0000000000
35,97,2,0,0.0000000000
35,97,3,0,0.0000000000
35,98,1,0,0.0000000000
35,98,2,0,0.0000000000
35,98,3,0,0.0000000000
35,99,1,0,0.0000000000
35,99,2,0,0.0000000000
35,99,3,0,0.0000000000
35,100,1,0,0.0000000000
35,100,2,0,0.0000000000
35,100,3,0,0.0000000000
35,101,1,0,0.0000000000
35,101,2,0,0.0000000000
35,101,3,0,0.0000000000
35,102,1,0,0.0000000000
35,102,2,0,0.0000000000
35,102,3,0,0.0000000000
35,103,1,0,0.0000000000
35,103,2,0,0.0000000000
35,103,3,0,0.0000000000
35,104,1,0,0.0000000000
35,104,2,0,0.0000000000
35,104,3,0,0.0000000000
35,105,1,0,0.0000000000
35,105,2,0,0.0000000000
35,105,3,0,0.0000000000
35,106,1,0,0.0000000000
35,106,2,0,0.0000000000
35,106,3,0,0.0000000000
35,107,1,0,0.0000000000
35,107,2,0,0.0000000000
35,107,3,0,0.0000000000
35,108,1,0,0.0000000000
35,108,2,0,0.0000000000
35,108,3,0,0.0000000000
35,109,1,0,0.0000000000
35,109,2,0,0.0000000000
35,109,3,0,0.0000000000
35,110,1,0,0.0000000000
35,110,2,0,0.0000000000
35,110,3,0,0.0000000000
35,111,1,0,0.0000000000
35,111,2,0,0.0000000000
35,111,3,0,0.0000000000
35,112,1,0,0.0000000000
35,112,2,0,0.0000000000
35,112,3,0,0.0000000000
35,113,1,0,0.0000000000
35,113,2,0,0.0000000000
35,113,3,0,0.0000000000
35,114,1,0,0.0000000000
35,114,2,0,0.0000000000
35,114,3,0,0.0000000000
35,115,1,0,0.0000000000
35,115,2,0,0.0000000000
35,115,3,0,0.0000000000
35,116,1,0,0.0000000000
35,116,2,0,0.0000000000
35,116,3,0,0.0000000000
35,117,1,0,0.0000000000
35,117,2,0,0.0000000000
35,117,3,0,0.0000000000
35,118,1,0,0.0000000000
35,118,2,0,0.0000000000
35,118,3,0,0.0000000000
35,119,1,0,0.0000000000
35,119,2,0,0.0000000000
35,119,3,0,0.0000000000
35,120,1,0,0.0000000000
35,120,2,0,0.0000000000
35,120,3,0,0.0000000000
35,121,1,0,0.0000000000
35,121,2,0,0.0000000000
35,121,3,0,0.0000000000
35,122,1,0,0.0000000000
35,122,2,0,0.0000000000
35,122,3,0,0.0000000000
35,123,1,0,0.0000000000
35,123,2,0,0.0000000000
35,123,3,0,0.0000000000
35,124,1,0,0.0000000000
35,124,2,0,0.0000000000
35,124,3,0,0.0000000000
35,125,1,0,0.0000000000
35,125,2,0,0.0000000000
35,125,3,0,0.0000000000
35,126,1,0,0.0000000000
35,126,2,0,0.0000000000
35,126,3,0,0.0000000000
35,127,1,0,0.0000000000
35,127,2,0,0.0000000000
35,127,3,0,0.0000000000
35,128,1,0,0.0000000000
35,128,2,0,0.0000000000
35,128,3,0,0.0000000000
35,129,1,0,0.0000000000
35,129,2,0,0.0000000000
35,129,3,0,0.0000000000
35,130,1,0,0.0000000000
35,130,2,0,0.0000000000
35,130,3,0,0.0000000000
35,131,1,0,0.0000000000
35,131,2,0,0.0000000000
35,131,3,0,0.0000000000
35,132,1,0,0.0000000000
35,132,2,0,0.0000000000
35,132,3,0,0.0000000000
35,133,1,0,0.0000000000
35,133,2,0,0.0000000000
35,133,3,0,0.0000000000
35,134,1,0,0.0000000000
35,134,2,0,0.0000000000
35,134,3,0,0.0000000000
35,135,1,0,0.0000000000
35,135,2,0,0.0000000000
35,135,3,0,0.0000000000
35,136,1,0,0.0000000000
35,136,2,0,0.0000000000
35,136,3,0,0.0000000000
35,137,1,0,0.0000000000
35,137,2,0,0.0000000000
35,137,3,0,0.0000000000
35,138,1,0,0.0000000000
35,138,2,0,0.0000000000
35,138,3,0,0.0000000000
35,139,1,0,0.0000000000
35,139,2,0,0.0000000000
35,139,3,0,0.0000000000
35,140,1,0,0.0000000000
35,140,2,0,0.0000000000
35,140,3,0,0.0000000000
35,141,1,0,0.0000000000
35,141,2,0,0.0000000000
35,141,3,0,0.0000000000
35,142,1,0,0.0000000000
35,142,2,0,0.0000000000
35,142,3,0,0.0000000000
35,143,1,0,0.0000000000
35,143,2,0,0.0000000000
35,143,3,0,0.0000000000
35,144,1,0,0.0000000000
35,144,2,0,0.0000000000
35,144,3,0,0.0000000000
35,145,1,0,0.0000000000
35,145,2,0,0.0000000000
35,145,3,0,0.0000000000
35,146,1,0,0.0000000000
35,146,2,0,0.0000000000
35,146,3,0,0.0000000000
35,147,1,0,0.0000000000
35,147,2,0,0.0000000000
35,147,3,0,0.0000000000
35,148,1,0,0.0000000000
35,148,2,0,0.0000000000
35,148,3,0,0.0000000000
35,149,1,0,0.0000000000
35,149,2,0,0.0000000000
35,149,3,0,0.0000000000
35,150,1,0,0.0000000000
35,150,2,0,0.0000000000
35,150,3,0,0.0000000000
35,151,1,0,0.0000000000
35,151,2,0,0.0000000000
35,151,3,0,0.0000000000
35,152,1,0,0.0000000000
35,152,2,0,0.0000000000
35,152,3,0,0.0000000000
35,153,1,0,0.0000000000
35,153,2,0,0.0000000000
35,153,3,0,0.0000000000
35,154,1,0,0.0000000000
35,154,2,0,0.0000000000
35,154,3,0,0.0000000000
35,155,1,0,0.0000000000
35,155,2,0,0.0000000000
35,155,3,0,0.0000000000
35,156,1,0,0.0000000000
35,156,2,0,0.0000000000
35,156,3,0,0.0000000000
35,157,1,0,0.0000000000
35,157,2,0,0.0000000000
35,157,3,0,0.0000000000
35,158,1,0,0.0000000000
35,158,2,0,0.0000000000
35,158,3,0,0.0000000000
35,159,1,0,0.0000000000
35,159,2,0,0.0000000000
35,159,3,0,0.0000000000
35,160,1,0,0.0000000000
35,160,2,0,0.0000000000
35,160,3,0,0.0000000000
35,161,1,0,0.0000000000
35,161,2,0,0.0000000000
35,161,3,0,0.0000000000
35,162,1,0,0.0000000000
35,162,2,0,0.0000000000
35,162,3,0,0.0000000000
35,163,1,0,0.0000000000
35,163,2,0,0.0000000000
35,163,3,0,0.0000000000
35,164,1,0,0.0000000000
35,164,2,0,0.0000000000
35,164,3,0,0.0000000000
35,165,1,0,0.0000000000
35,165,2,0,0.0000000000
35,165,3,0,0.0000000000
35,166,1,0,0.0000000000
35,166,2,0,0.0000000000
35,166,3,0,0.0000000000
35,167,1,0,0.0000000000
35,167,2,0,0.0000000000
35,167,3,0,0.0000000000
35,168,1,0,0.0000000000
35,168,2,0,0.0000000000
35,168,3,0,0.0000000000
37,1,1,0,0.0000000000
37,1,2,0,0.0000000000
37,1,3,0,0.0000000000
37,2,1,0,0.0000000000
37,2,2,0,0.0000000000
37,2,3,0,0.0000000000
37,3,1,0,0.0000000000
37,3,2,0,0.0000000000
37,3,3,0,0.0000000000
37,4,1,0,0.0000000000
37,4,2,0,0.0000000000
37,4,3,0,0.0000000000
37,5,1,0,0.0000000000
37,5,2,0,0.0000000000
37,5,3,0,0.0000000000
37,6,1,0,0.0000000000
37,6,2,0,0.0000000000
37,6,3,0,0.0000000000
37,7,1,0,0.0000000000
37,7,2,0,0.0000000000
37,7,3,0,0.0000000000
37,8,1,0,0.0000000000
37,8,2,0,0.0000000000
37,8,3,0,0.0000000000
37,9,1,0,0.0000000000
37,9,2,0,0.0000000000
37,9,3,0,0.0000000000
37,10,1,0,0.0000000000
37,10,2,0,0.0000000000
37,10,3,0,0.0000000000
37,11,1,0,0.0000000000
37,11,2,0,0.0000000000
37,11,3,0,0.0000000000
37,12,1,0,0.0000000000
37,12,2,0,0.0000000000
37,12,3,0,0.0000000000
37,13,1,0,0.0000000000
37,13,2,0,0.0000000000
37,13,3,0,0.0000000000
37,14,1,0,0.0000000000
37,14,2,0,0.0000000000
37,14,3,0,0.0000000000
37,15,1,0,0.0000000000
37,15,2,0,0.0000000000
37,15,3,0,0.0000000000
37,16,1,0,0.0000000000
37,16,2,0,0.0000000000
37,16,3,0,0.0000000000
37,17,1,0,0.0000000000
37,17,2,0,0.0000000000
37,17,3,0,0.0000000000
37,18,1,0,0.0000000000
37,18,2,0,0.0000000000
37,18,3,0,0.0000000000
37,19,1,0,0.0000000000
37,19,2,0,0.0000000000
37,19,3,0,0.0000000000
37,20,1,0,0.0000000000
37,20,2,0,0.0000000000
37,20,3,0,0.0000000000
37,21,1,0,0.0000000000
37,21,2,0,0.0000000000
37,21,3,0,0.0000000000
37,22,1,0,0.0000000000
37,22,2,0,0.0000000000
37,22,3,0,0.0000000000
37,23,1,0,0.0000000000
37,23,2,0,0.0000000000
37,23,3,0,0.0000000000
37,24,1,0,0.0000000000
37,24,2,0,0.0000000000
37,24,3,0,0.0000000000
37,25,1,0,0.0000000000
37,25,2,0,0.0000000000
37,25,3,0,0.0000000000
37,26,1,0,0.0000000000
37,26,2,0,0.0000000000
37,26,3,0,0.0000000000
37,27,1,0,0.0000000000
37,27,2,0,0.0000000000
37,27,3,0,0.0000000000
37,28,1,0,0.0000000000
37,28,2,0,0.0000000000
37,28,3,0,0.0000000000
37,29,1,0,0.0000000000
37,29,2,0,0.0000000000
37,29,3,0,0.0000000000
37,30,1,0,0.0000000000
37,30,2,0,0.0000000000
37,30,3,0,0.0000000000
37,31,1,0,0.0000000000
37,31,2,0,0.0000000000
37,31,3,0,0.0000000000
37,32,1,0,0.0000000000
37,32,2,0,0.0000000000
37,32,3,0,0.0000000000
37,33,1,0,0.0000000000
37,33,2,0,0.0000000000
37,33,3,0,0.0000000000
37,34,1,0,0.0000000000
37,34,2,0,0.0000000000
37,34,3,0,0.0000000000
37,35,1,0,0.0000000000
37,35,2,0,0.0000000000
37,35,3,0,0.0000000000
37,36,1,0,0.0000000000
37,36,2,0,0.0000000000
37,36,3,0,0.0000000000
37,37,1,0,0.0000000000
37,37,2,0,0.0000000000
37,37,3,0,0.0000000000
37,38,1,0,0.0000000000
37,38,2,0,0.0000000000
37,38,3,0,0.0000000000
37,39,1,0,0.0000000000
37,39,2,0,0.0000000000
37,39,3,0,0.0000000000
37,40,1,0,0.0000000000
37,40,2,0,0.0000000000
37,40,3,0,0.0000000000
37,41,1,0,0.0000000000
37,41,2,0,0.0000000000
37,41,3,0,0.0000000000
37,42,1,0,0.0000000000
37,42,2,0,0.0000000000
37,42,3,0,0.0000000000
37,43,1,0,0.0000000000
37,43,2,0,0.0000000000
37,43,3,0,0.0000000000
37,44,1,0,0.0000000000
37,44,2,0,0.0000000000
37,44,3,0,0.0000000000
37,45,1,0,0.0000000000
37,45,2,0,0.0000000000
37,45,3,0,0.0000000000
37,46,1,0,0.0000000000
37,46,2,0,0.0000000000
37,46,3,0,0.0000000000
37,47,1,0,0.0000000000
37,47,2,0,0.0000000000
37,47,3,0,0.0000000000
37,48,1,0,0.0000000000
37,48,2,0,0.0000000000
37,48,3,0,0.0000000000
37,49,1,0,0.0000000000
37,49,2,0,0.0000000000
37,49,3,0,0.0000000000
37,50,1,0,0.0000000000
37,50,2,0,0.0000000000
37,50,3,0,0.0000000000
37,51,1,0,0.0000000000
37,51,2,0,0.0000000000
37,51,3,0,0.0000000000
37,52,1,0,0.0000000000
37,52,2,0,0.0000000000
37,52,3,0,0.0000000000
37,53,1,0,0.0000000000
37,53,2,0,0.0000000000
37,53,3,0,0.0000000000
37,54,1,0,0.0000000000
37,54,2,0,0.0000000000
37,54,3,0,0.0000000000
37,55,1,0,0.0000000000
37,55,2,0,0.0000000000
37,55,3,0,0.0000000000
37,56,1,0,0.0000000000
37,56,2,0,0.0000000000
37,56,3,0,0.0000000000
37,57,1,0,0.0000000000
37,57,2,0,0.0000000000
37,57,3,0,0.0000000000
37,58,1,0,0.0000000000
37,58,2,0,0.0000000000
37,58,3,0,0.0000000000
37,59,1,0,0.0000000000
37,59,2,0,0.0000000000
37,59,3,0,0.0000000000
37,60,1,0,0.0000000000
37,60,2,0,0.0000000000
37,60,3,0,0.0000000000
37,61,1,0,0.0000000000
37,61,2,0,0.0000000000
37,61,3,0,0.0000000000
37,62,1,0,0.0000000000
37,62,2,0,0.0000000000
37,62,3,0,0.0000000000
37,63,1,0,0.0000000000
37,63,2,0,0.0000000000
37,63,3,0,0.0000000000
37,64,1,0,0.0000000000
37,64,2,0,0.0000000000
37,64,3,0,0.0000000000
37,65,1,0,0.0000000000
37,65,2,0,0.0000000000
37,65,3,0,0.0000000000
37,66,1,0,0.0000000000
37,66,2,0,0.0000000000
37,66,3,0,0.0000000000
37,67,1,0,0.0000000000
37,67,2,0,0.0000000000
37,67,3,0,0.0000000000
37,68,1,0,0.0000000000
37,68,2,0,0.0000000000
37,68,3,0,0.0000000000
37,69,1,0,0.0000000000
37,69,2,0,0.0000000000
37,69,3,0,0.0000000000
37,70,1,0,0.0000000000
37,70,2,0,0.0000000000
37,70,3,0,0.0000000000
37,71,1,0,0.0000000000
37,71,2,0,0.0000000000
37,71,3,0,0.0000000000
37,72,1,0,0.0000000000
37,72,2,0,0.0000000000
37,72,3,0,0.0000000000
37,73,1,0,0.0000000000
37,73,2,0,0.0000000000
37,73,3,0,0.0000000000
37,74,1,0,0.0000000000
37,74,2,0,0.0000000000
37,74,3,0,0.0000000000
37,75,1,0,0.0000000000
37,75,2,0,0.0000000000
37,75,3,0,0.0000000000
37,76,1,0,0.0000000000
37,76,2,0,0.0000000000
37,76,3,0,0.0000000000
37,77,1,0,0.0000000000
37,77,2,0,0.0000000000
37,77,3,0,0.0000000000
37,78,1,0,0.0000000000
37,78,2,0,0.0000000000
37,78,3,0,0.0000000000
37,79,1,0,0.0000000000
37,79,2,0,0.0000000000
37,79,3,0,0.0000000000
37,80,1,0,0.0000000000
37,80,2,0,0.0000000000
37,80,3,0,0.0000000000
37,81,1,0,0.0000000000
37,81,2,0,0.0000000000
37,81,3,0,0.0000000000
37,82,1,0,0.0000000000
37,82,2,0,0.0000000000
37,82,3,0,0.0000000000
37,83,1,0,0.0000000000
37,83,2,0,0.0000000000
37,83,3,0,0.0000000000
37,84,1,0,0.0000000000
37,84,2,0,0.0000000000
37,84,3,0,0.0000000000
37,85,1,0,0.0000000000
37,85,2,0,0.0000000000
37,85,3,0,0.0000000000
37,86,1,0,0.0000000000
37,86,2,0,0.0000000000
37,86,3,0,0.0000000000
37,87,1,0,0.0000000000
37,87,2,0,0.0000000000
37,87,3,0,0.0000000000
37,88,1,0,0.0000000000
37,88,2,0,0.0000000000
37,88,3,0,0.0000000000
37,89,1,0,0.0000000000
37,89,2,0,0.0000000000
37,89,3,0,0.0000000000
37,90,1,0,0.0000000000
37,90,2,0,0.0000000000
37,90,3,0,0.0000000000
37,91,1,0,0.0000000000
37,91,2,0,0.0000000000
37,91,3,0,0.0000000000
37,92,1,0,0.0000000000
37,92,2,0,0.0000000000
37,92,3,0,0.0000000000
37,93,1,0,0.0000000000
37,93,2,0,0.0000000000
37,93,3,0,0.0000000000
37,94,1,0,0.0000000000
37,94,2,0,0.0000000000
37,94,3,0,0.0000000000
37,95,1,0,0.0000000000
37,95,2,0,0.0000000000
37,95,3,0,0.0000000000
37,96,1,0,0.0000000000
37,96,2,0,0.0000000000
37,96,3,0,0.0000000000
37,97,1,0,0.0000000000
37,97,2,0,0.0000000000
37,97,3,0,0.0000000000
37,98,1,0,0.0000000000
37,98,2,0,0.0000000000
37,98,3,0,0.0000000000
37,99,1,0,0.0000000000
37,99,2,0,0.0000000000
37,99,3,0,0.0000000000
37,100,1,0,0.0000000000
37,100,2,0,0.0000000000
37,100,3,0,0.0000000000
37,101,1,0,0.0000000000
37,101,2,0,0.0000000000
37,101,3,0,0.0000000000
37,102,1,0,0.0000000000
37,102,2,0,0.0000000000
37,102,3,0,0.0000000000
37,103,1,0,0.0000000000
37,103,2,0,0.0000000000
37,103,3,0,0.0000000000
37,104,1,0,0.0000000000
37,104,2,0,0.0000000000
37,104,3,0,0.0000000000
37,105,1,0,0.0000000000
37,105,2,0,0.0000000000
37,105,3,0,0.0000000000
37,106,1,0,0.0000000000
37,106,2,0,0.0000000000
37,106,3,0,0.0000000000
37,107,1,0,0.0000000000
37,107,2,0,0.0000000000
37,107,3,0,0.0000000000
37,108,1,0,0.0000000000
37,108,2,0,0.0000000000
37,108,3,0,0.0000000000
37,109,1,0,0.0000000000
37,109,2,0,0.0000000000
37,109,3,0,0.0000000000
37,110,1,0,0.0000000000
37,110,2,0,0.0000000000
37,110,3,0,0.0000000000
37,111,1,0,0.0000000000
37,111,2,0,0.0000000000
37,111,3,0,0.0000000000
37,112,1,0,0.0000000000
37,112,2,0,0.0000000000
37,112,3,0,0.0000000000
37,113,1,0,0.0000000000
37,113,2,0,0.0000000000
37,113,3,0,0.0000000000
37,114,1,0,0.0000000000
37,114,2,0,0.0000000000
37,114,3,0,0.0000000000
37,115,1,0,0.0000000000
37,115,2,0,0.0000000000
37,115,3,0,0.0000000000
37,116,1,0,0.0000000000
37,116,2,0,0.0000000000
37,116,3,0,0.0000000000
37,117,1,0,0.0000000000
37,117,2,0,0.0000000000
37,117,3,0,0.0000000000
37,118,1,0,0.0000000000
37,118,2,0,0.0000000000
37,118,3,0,0.0000000000
37,119,1,0,0.0000000000
37,119,2,0,0.0000000000
37,119,3,0,0.0000000000
37,120,1,0,0.0000000000
37,120,2,0,0.0000000000
37,120,3,0,0.0000000000
37,121,1,0,0.0000000000
37,121,2,0,0.0000000000
37,121,3,0,0.0000000000
37,122,1,0,0.0000000000
37,122,2,0,0.0000000000
37,122,3,0,0.0000000000
37,123,1,0,0.0000000000
37,123,2,0,0.0000000000
37,123,3,0,0.0000000000
37,124,1,0,0.0000000000
37,124,2,0,0.0000000000
37,124,3,0,0.0000000000
37,125,1,0,0.0000000000
37,125,2,0,0.0000000000
37,125,3,0,0.0000000000
37,126,1,0,0.0000000000
37,126,2,0,0.0000000000
37,126,3,0,0.0000000000
37,127,1,0,0.0000000000
37,127,2,0,0.0000000000
37,127,3,0,0.0000000000
37,128,1,0,0.0000000000
37,128,2,0,0.0000000000
37,128,3,0,0.0000000000
37,129,1,0,0.0000000000
37,129,2,0,0.0000000000
37,129,3,0,0.0000000000
37,130,1,0,0.0000000000
37,130,2,0,0.0000000000
37,130,3,0,0.0000000000
37,131,1,0,0.0000000000
37,131,2,0,0.0000000000
37,131,3,0,0.0000000000
37,132,1,0,0.0000000000
37,132,2,0,0.0000000000
37,132,3,0,0.0000000000
37,133,1,0,0.0000000000
37,133,2,0,0.0000000000
37,133,3,0,0.0000000000
37,134,1,0,0.0000000000
37,134,2,0,0.0000000000
37,134,3,0,0.0000000000
37,135,1,0,0.0000000000
37,135,2,0,0.0000000000
37,135,3,0,0.0000000000
37,136,1,0,0.0000000000
37,136,2,0,0.0000000000
37,136,3,0,0.0000000000
37,137,1,0,0.0000000000
37,137,2,0,0.0000000000
37,137,3,0,0.0000000000
37,138,1,0,0.0000000000
37,138,2,0,0.0000000000
37,138,3,0,0.0000000000
37,139,1,0,0.0000000000
37,139,2,0,0.0000000000
37,139,3,0,0.0000000000
37,140,1,0,0.0000000000
37,140,2,0,0.0000000000
37,140,3,0,0.0000000000
37,141,1,0,0.0000000000
37,141,2,0,0.0000000000
37,141,3,0,0.0000000000
37,142,1,0,0.0000000000
37,142,2,0,0.0000000000
37,142,3,0,0.0000000000
37,143,1,0,0.0000000000
37,143,2,0,0.0000000000
37,143,3,0,0.0000000000
37,144,1,0,0.0000000000
37,144,2,0,0.0000000000
37,144,3,0,0.0000000000
37,145,1,0,0.0000000000
37,145,2,0,0.0000000000
37,145,3,0,0.0000000000
37,146,1,0,0.0000000000
37,146,2,0,0.0000000000
37,146,3,0,0.0000000000
37,147,1,0,0.0000000000
37,147,2,0,0.0000000000
37,147,3,0,0.0000000000
37,148,1,0,0.0000000000
37,148,2,0,0.0000000000
37,148,3,0,0.0000000000
37,149,1,0,0.0000000000
37,149,2,0,0.0000000000
37,149,3,0,0.0000000000
37,150,1,0,0.0000000000
37,150,2,0,0.0000000000
37,150,3,0,0.0000000000
37,151,1,0,0.0000000000
37,151,2,0,0.0000000000
37,151,3,0,0.0000000000
37,152,1,0,0.0000000000
37,152,2,0,0.0000000000
37,152,3,0,0.0000000000
37,153,1,0,0.0000000000
37,153,2,0,0.0000000000
37,153,3,0,0.0000000000
37,154,1,0,0.0000000000
37,154,2,0,0.0000000000
37,154,3,0,0.0000000000
37,155,1,0,0.0000000000
37,155,2,0,0.0000000000
37,155,3,0,0.0000000000
37,156,1,0,0.0000000000
37,156,2,0,0.0000000000
37,156,3,0,0.0000000000
37,157,1,0,0.0000000000
37,157,2,0,0.0000000000
37,157,3,0,0.0000000000
37,158,1,0,0.0000000000
37,158,2,0,0.0000000000
37,158,3,0,0.0000000000
37,159,1,0,0.0000000000
37,159,2,0,0.0000000000
37,159,3,0,0.0000000000
37,160,1,0,0.0000000000
37,160,2,0,0.0000000000
37,160,3,0,0.0000000000
37,161,1,0,0.0000000000
37,161,2,0,0.0000000000
37,161,3,0,0.0000000000
37,162,1,0,0.0000000000
37,162,2,0,0.0000000000
37,162,3,0,0.0000000000
37,163,1,0,0.0000000000
37,163,2,0,0.0000000000
37,163,3,0,0.0000000000
37,164,1,0,0.0000000000
37,164,2,0,0.0000000000
37,164,3,0,0.0000000000
37,165,1,0,0.0000000000
37,165,2,0,0.0000000000
37,165,3,0,0.0000000000
37,166,1,0,0.0000000000
37,166,2,0,0.0000000000
37,166,3,0,0.0000000000
37,167,1,0,0.0000000000
37,167,2,0,0.0000000000
37,167,3,0,0.0000000000
37,168,1,0,0.0000000000
37,168,2,0,0.0000000000
37,168,3,0,0.0000000000
38,1,1,0,0.0000000000
38,1,2,0,0.0000000000
38,1,3,0,0.0000000000
38,2,1,0,0.0000000000
38,2,2,0,0.0000000000
38,2,3,0,0.0000000000
38,3,1,0,0.0000000000
38,3,2,0,0.0000000000
38,3,3,0,0.0000000000
38,4,1,0,0.0000000000
38,4,2,0,0.0000000000
38,4,3,0,0.0000000000
38,5,1,0,0.0000000000
38,5,2,0,0.0000000000
38,5,3,0,0.0000000000
38,6,1,0,0.0000000000
38,6,2,0,0.0000000000
38,6,3,0,0.0000000000
38,7,1,0,0.0000000000
38,7,2,0,0.0000000000
38,7,3,0,0.0000000000
38,8,1,0,0.0000000000
38,8,2,0,0.0000000000
38,8,3,0,0.0000000000
38,9,1,0,0.0000000000
38,9,2,0,0.0000000000
38,9,3,0,0.0000000000
38,10,1,0,0.0000000000
38,10,2,0,0.0000000000
38,10,3,0,0.0000000000
38,11,1,0,0.0000000000
38,11,2,0,0.0000000000
38,11,3,0,0.0000000000
38,12,1,0,0.0000000000
38,12,2,0,0.0000000000
38,12,3,0,0.0000000000
38,13,1,0,0.0000000000
38,13,2,0,0.0000000000
38,13,3,0,0.0000000000
38,14,1,0,0.0000000000
38,14,2,0,0.0000000000
38,14,3,0,0.0000000000
38,15,1,0,0.0000000000
38,15,2,0,0.0000000000
38,15,3,0,0.0000000000
38,16,1,0,0.0000000000
38,16,2,0,0.0000000000
38,16,3,0,0.0000000000
38,17,1,0,0.0000000000
38,17,2,0,0.0000000000
38,17,3,0,0.0000000000
38,18,1,0,0.0000000000
38,18,2,0,0.0000000000
38,18,3,0,0.0000000000
38,19,1,0,0.0000000000
38,19,2,0,0.0000000000
38,19,3,0,0.0000000000
38,20,1,0,0.0000000000
